qid,vid,query,pred_start,pred_end,conf,iou,category
1938,DDiq5C34KL4_360.0_510.0,"Places to visit in Oban ,Scotland",40.0,50.0,0.024,0.3333333333333333,bg
1938,DDiq5C34KL4_360.0_510.0,"Places to visit in Oban ,Scotland",98.0,106.0,0.0047,0.25,bg
1938,DDiq5C34KL4_360.0_510.0,"Places to visit in Oban ,Scotland",84.0,90.0,0.004,0.0,bg
1938,DDiq5C34KL4_360.0_510.0,"Places to visit in Oban ,Scotland",4.0,12.0,0.0022,0.0,bg
1938,DDiq5C34KL4_360.0_510.0,"Places to visit in Oban ,Scotland",140.0,150.0,0.0014,0.6,bg
8206,DDiq5C34KL4_60.0_210.0,Map shows where Scotland is.,26.0,50.0,0.9991,0.8461538461538461,fg
8206,DDiq5C34KL4_60.0_210.0,Map shows where Scotland is.,38.0,44.0,0.0228,0.25,bg
8206,DDiq5C34KL4_60.0_210.0,Map shows where Scotland is.,8.0,16.0,0.0006,0.0,bg
8206,DDiq5C34KL4_60.0_210.0,Map shows where Scotland is.,6.0,142.0,0.0005,0.17647058823529413,bg
8206,DDiq5C34KL4_60.0_210.0,Map shows where Scotland is.,38.0,48.0,0.0005,0.4166666666666667,bg
8206,DDiq5C34KL4_60.0_210.0,Map shows where Scotland is.,56.0,72.0,0.0001,0.0,bg
8206,DDiq5C34KL4_60.0_210.0,Map shows where Scotland is.,112.0,120.0,0.0,0.0,bg
8206,DDiq5C34KL4_60.0_210.0,Map shows where Scotland is.,136.0,146.0,0.0,0.0,bg
8206,DDiq5C34KL4_60.0_210.0,Map shows where Scotland is.,68.0,76.0,0.0,0.0,bg
8206,DDiq5C34KL4_60.0_210.0,Map shows where Scotland is.,80.0,90.0,0.0,0.0,bg
411,eeeYIo6nxcA_210.0_360.0,Family photos and videos of Disney World are shown.,92.0,114.0,0.9999,0.8181818181818182,fg
411,eeeYIo6nxcA_210.0_360.0,Family photos and videos of Disney World are shown.,58.0,74.0,0.2541,0.6666666666666666,bg
411,eeeYIo6nxcA_210.0_360.0,Family photos and videos of Disney World are shown.,68.0,78.0,0.0823,0.5,bg
411,eeeYIo6nxcA_210.0_360.0,Family photos and videos of Disney World are shown.,122.0,126.0,0.0221,0.0,bg
411,eeeYIo6nxcA_210.0_360.0,Family photos and videos of Disney World are shown.,146.0,150.0,0.0034,0.0,bg
411,eeeYIo6nxcA_210.0_360.0,Family photos and videos of Disney World are shown.,8.0,16.0,0.0017,0.0,bg
411,eeeYIo6nxcA_210.0_360.0,Family photos and videos of Disney World are shown.,2.0,12.0,0.0002,0.0,bg
411,eeeYIo6nxcA_210.0_360.0,Family photos and videos of Disney World are shown.,72.0,80.0,0.0002,0.2222222222222222,bg
411,eeeYIo6nxcA_210.0_360.0,Family photos and videos of Disney World are shown.,36.0,46.0,0.0001,0.0,bg
411,eeeYIo6nxcA_210.0_360.0,Family photos and videos of Disney World are shown.,52.0,78.0,0.0,0.5384615384615384,bg
2861,eeeYIo6nxcA_60.0_210.0,A couple's selfie video about their visit to Magic Kingdom,0.0,60.0,0.999,0.4,fg
2861,eeeYIo6nxcA_60.0_210.0,A couple's selfie video about their visit to Magic Kingdom,74.0,100.0,0.9899,0.17333333333333334,fg
2861,eeeYIo6nxcA_60.0_210.0,A couple's selfie video about their visit to Magic Kingdom,114.0,150.0,0.8921,0.24,fg
2861,eeeYIo6nxcA_60.0_210.0,A couple's selfie video about their visit to Magic Kingdom,38.0,78.0,0.3183,0.26666666666666666,bg
2861,eeeYIo6nxcA_60.0_210.0,A couple's selfie video about their visit to Magic Kingdom,102.0,110.0,0.0433,0.05333333333333334,bg
2861,eeeYIo6nxcA_60.0_210.0,A couple's selfie video about their visit to Magic Kingdom,20.0,120.0,0.0006,0.6666666666666666,bg
2861,eeeYIo6nxcA_60.0_210.0,A couple's selfie video about their visit to Magic Kingdom,48.0,102.0,0.0004,0.36,bg
2861,eeeYIo6nxcA_60.0_210.0,A couple's selfie video about their visit to Magic Kingdom,40.0,50.0,0.0004,0.06666666666666667,bg
2861,eeeYIo6nxcA_60.0_210.0,A couple's selfie video about their visit to Magic Kingdom,142.0,150.0,0.0002,0.05333333333333334,bg
2861,eeeYIo6nxcA_60.0_210.0,A couple's selfie video about their visit to Magic Kingdom,2.0,18.0,0.0,0.10666666666666667,bg
3747,eeeYIo6nxcA_360.0_510.0,Tourist couple giving reviews on food and rides,0.0,74.0,0.9092,0.49333333333333335,fg
3747,eeeYIo6nxcA_360.0_510.0,Tourist couple giving reviews on food and rides,86.0,116.0,0.9075,0.2,fg
3747,eeeYIo6nxcA_360.0_510.0,Tourist couple giving reviews on food and rides,72.0,150.0,0.6729,0.52,fg
3747,eeeYIo6nxcA_360.0_510.0,Tourist couple giving reviews on food and rides,108.0,150.0,0.4698,0.28,bg
3747,eeeYIo6nxcA_360.0_510.0,Tourist couple giving reviews on food and rides,2.0,144.0,0.0139,0.9466666666666667,bg
3747,eeeYIo6nxcA_360.0_510.0,Tourist couple giving reviews on food and rides,52.0,82.0,0.0008,0.2,bg
3747,eeeYIo6nxcA_360.0_510.0,Tourist couple giving reviews on food and rides,92.0,104.0,0.0002,0.08,bg
3747,eeeYIo6nxcA_360.0_510.0,Tourist couple giving reviews on food and rides,140.0,150.0,0.0001,0.06666666666666667,bg
3747,eeeYIo6nxcA_360.0_510.0,Tourist couple giving reviews on food and rides,36.0,58.0,0.0,0.14666666666666667,bg
3747,eeeYIo6nxcA_360.0_510.0,Tourist couple giving reviews on food and rides,4.0,22.0,0.0,0.12,bg
8309,eeeYIo6nxcA_660.0_810.0,A woman in a black blouse and a man in a pink t-shirt are talking in front of the camera,0.0,60.0,0.9989,0.6666666666666666,fg
8309,eeeYIo6nxcA_660.0_810.0,A woman in a black blouse and a man in a pink t-shirt are talking in front of the camera,116.0,142.0,0.603,0.35294117647058826,fg
8309,eeeYIo6nxcA_660.0_810.0,A woman in a black blouse and a man in a pink t-shirt are talking in front of the camera,52.0,108.0,0.3746,0.9,bg
8309,eeeYIo6nxcA_660.0_810.0,A woman in a black blouse and a man in a pink t-shirt are talking in front of the camera,100.0,104.0,0.0536,0.06896551724137931,bg
8309,eeeYIo6nxcA_660.0_810.0,A woman in a black blouse and a man in a pink t-shirt are talking in front of the camera,0.0,106.0,0.0117,0.5471698113207547,bg
8309,eeeYIo6nxcA_660.0_810.0,A woman in a black blouse and a man in a pink t-shirt are talking in front of the camera,42.0,82.0,0.007,0.53125,bg
8309,eeeYIo6nxcA_660.0_810.0,A woman in a black blouse and a man in a pink t-shirt are talking in front of the camera,138.0,150.0,0.0027,0.6,bg
8309,eeeYIo6nxcA_660.0_810.0,A woman in a black blouse and a man in a pink t-shirt are talking in front of the camera,0.0,126.0,0.0007,0.4603174603174603,bg
8309,eeeYIo6nxcA_660.0_810.0,A woman in a black blouse and a man in a pink t-shirt are talking in front of the camera,44.0,56.0,0.0001,0.12903225806451613,bg
8309,eeeYIo6nxcA_660.0_810.0,A woman in a black blouse and a man in a pink t-shirt are talking in front of the camera,2.0,20.0,0.0,0.3181818181818182,bg
8824,eeeYIo6nxcA_510.0_660.0,A couple are talking and showing the food and drink they had in the restaurant.,2.0,148.0,0.9996,0.0821917808219178,fg
8824,eeeYIo6nxcA_510.0_660.0,A couple are talking and showing the food and drink they had in the restaurant.,136.0,150.0,0.5908,0.2857142857142857,fg
8824,eeeYIo6nxcA_510.0_660.0,A couple are talking and showing the food and drink they had in the restaurant.,146.0,150.0,0.0837,1.0,bg
8824,eeeYIo6nxcA_510.0_660.0,A couple are talking and showing the food and drink they had in the restaurant.,96.0,112.0,0.0361,0.16666666666666666,bg
8824,eeeYIo6nxcA_510.0_660.0,A couple are talking and showing the food and drink they had in the restaurant.,66.0,78.0,0.0336,0.0,bg
8824,eeeYIo6nxcA_510.0_660.0,A couple are talking and showing the food and drink they had in the restaurant.,4.0,16.0,0.006,0.0,bg
8824,eeeYIo6nxcA_510.0_660.0,A couple are talking and showing the food and drink they had in the restaurant.,0.0,4.0,0.006,0.0,bg
8824,eeeYIo6nxcA_510.0_660.0,A couple are talking and showing the food and drink they had in the restaurant.,82.0,144.0,0.0027,0.1935483870967742,bg
8824,eeeYIo6nxcA_510.0_660.0,A couple are talking and showing the food and drink they had in the restaurant.,114.0,122.0,0.0018,0.25,bg
8824,eeeYIo6nxcA_510.0_660.0,A couple are talking and showing the food and drink they had in the restaurant.,22.0,36.0,0.0,0.0,bg
9236,CY5BA25sRHw_60.0_210.0,News reader talk glacier disaster,2.0,150.0,0.9966,0.14864864864864866,fg
9236,CY5BA25sRHw_60.0_210.0,News reader talk glacier disaster,0.0,8.0,0.7702,0.0,fg
9236,CY5BA25sRHw_60.0_210.0,News reader talk glacier disaster,10.0,28.0,0.3233,0.0,bg
9236,CY5BA25sRHw_60.0_210.0,News reader talk glacier disaster,38.0,46.0,0.0176,0.07142857142857142,bg
9236,CY5BA25sRHw_60.0_210.0,News reader talk glacier disaster,60.0,72.0,0.0113,0.21428571428571427,bg
9236,CY5BA25sRHw_60.0_210.0,News reader talk glacier disaster,122.0,148.0,0.0039,0.0,bg
9236,CY5BA25sRHw_60.0_210.0,News reader talk glacier disaster,60.0,148.0,0.0022,0.057692307692307696,bg
9236,CY5BA25sRHw_60.0_210.0,News reader talk glacier disaster,90.0,102.0,0.0007,0.0,bg
9236,CY5BA25sRHw_60.0_210.0,News reader talk glacier disaster,100.0,110.0,0.0002,0.0,bg
9236,CY5BA25sRHw_60.0_210.0,News reader talk glacier disaster,142.0,150.0,0.0001,0.0,bg
1836,uPPb8CxB6-o_210.0_360.0,A couple are about to have a Ukrainian food dinner,2.0,150.0,0.8955,0.16216216216216217,fg
1836,uPPb8CxB6-o_210.0_360.0,A couple are about to have a Ukrainian food dinner,0.0,20.0,0.8481,0.0,fg
1836,uPPb8CxB6-o_210.0_360.0,A couple are about to have a Ukrainian food dinner,46.0,136.0,0.828,0.26666666666666666,fg
1836,uPPb8CxB6-o_210.0_360.0,A couple are about to have a Ukrainian food dinner,64.0,112.0,0.1671,0.3333333333333333,bg
1836,uPPb8CxB6-o_210.0_360.0,A couple are about to have a Ukrainian food dinner,94.0,136.0,0.0111,0.5714285714285714,bg
1836,uPPb8CxB6-o_210.0_360.0,A couple are about to have a Ukrainian food dinner,52.0,58.0,0.0009,0.0,bg
1836,uPPb8CxB6-o_210.0_360.0,A couple are about to have a Ukrainian food dinner,0.0,8.0,0.0007,0.0,bg
1836,uPPb8CxB6-o_210.0_360.0,A couple are about to have a Ukrainian food dinner,28.0,40.0,0.0001,0.0,bg
1836,uPPb8CxB6-o_210.0_360.0,A couple are about to have a Ukrainian food dinner,82.0,92.0,0.0,0.0,bg
1836,uPPb8CxB6-o_210.0_360.0,A couple are about to have a Ukrainian food dinner,140.0,150.0,0.0,0.0,bg
5394,uPPb8CxB6-o_60.0_210.0,A man in a backwards cap is visiting various stone monuments.,6.0,24.0,0.9914,0.0,fg
5394,uPPb8CxB6-o_60.0_210.0,A man in a backwards cap is visiting various stone monuments.,28.0,34.0,0.9256,0.0,fg
5394,uPPb8CxB6-o_60.0_210.0,A man in a backwards cap is visiting various stone monuments.,40.0,48.0,0.8614,0.0,fg
5394,uPPb8CxB6-o_60.0_210.0,A man in a backwards cap is visiting various stone monuments.,40.0,112.0,0.8417,0.3055555555555556,fg
5394,uPPb8CxB6-o_60.0_210.0,A man in a backwards cap is visiting various stone monuments.,98.0,104.0,0.6773,0.2727272727272727,fg
5394,uPPb8CxB6-o_60.0_210.0,A man in a backwards cap is visiting various stone monuments.,74.0,88.0,0.3849,0.058823529411764705,bg
5394,uPPb8CxB6-o_60.0_210.0,A man in a backwards cap is visiting various stone monuments.,64.0,68.0,0.0686,0.0,bg
5394,uPPb8CxB6-o_60.0_210.0,A man in a backwards cap is visiting various stone monuments.,110.0,114.0,0.0174,0.0,bg
5394,uPPb8CxB6-o_60.0_210.0,A man in a backwards cap is visiting various stone monuments.,12.0,140.0,0.0031,0.171875,bg
5394,uPPb8CxB6-o_60.0_210.0,A man in a backwards cap is visiting various stone monuments.,140.0,146.0,0.0005,0.0,bg
3247,HL60CCu_R44_360.0_510.0,A guy showing a car boot,0.0,150.0,0.9994,0.2,fg
3247,HL60CCu_R44_360.0_510.0,A guy showing a car boot,124.0,150.0,0.1277,0.12,bg
3247,HL60CCu_R44_360.0_510.0,A guy showing a car boot,138.0,150.0,0.0223,0.0,bg
3247,HL60CCu_R44_360.0_510.0,A guy showing a car boot,0.0,80.0,0.0005,0.0,bg
3247,HL60CCu_R44_360.0_510.0,A guy showing a car boot,0.0,16.0,0.0002,0.0,bg
3247,HL60CCu_R44_360.0_510.0,A guy showing a car boot,84.0,134.0,0.0001,0.6,bg
3247,HL60CCu_R44_360.0_510.0,A guy showing a car boot,88.0,108.0,0.0,0.19047619047619047,bg
3247,HL60CCu_R44_360.0_510.0,A guy showing a car boot,90.0,106.0,0.0,0.15,bg
3247,HL60CCu_R44_360.0_510.0,A guy showing a car boot,50.0,66.0,0.0,0.0,bg
3247,HL60CCu_R44_360.0_510.0,A guy showing a car boot,40.0,56.0,0.0,0.0,bg
3354,HL60CCu_R44_60.0_210.0,A man next to a small red car talking to the camera.,20.0,80.0,0.9923,0.8823529411764706,fg
3354,HL60CCu_R44_60.0_210.0,A man next to a small red car talking to the camera.,50.0,88.0,0.3029,0.4722222222222222,bg
3354,HL60CCu_R44_60.0_210.0,A man next to a small red car talking to the camera.,0.0,20.0,0.041,0.4,bg
3354,HL60CCu_R44_60.0_210.0,A man next to a small red car talking to the camera.,24.0,78.0,0.0137,0.7941176470588235,bg
3354,HL60CCu_R44_60.0_210.0,A man next to a small red car talking to the camera.,110.0,114.0,0.0009,0.0,bg
3354,HL60CCu_R44_60.0_210.0,A man next to a small red car talking to the camera.,96.0,104.0,0.0002,0.0,bg
3354,HL60CCu_R44_60.0_210.0,A man next to a small red car talking to the camera.,72.0,80.0,0.0002,0.11764705882352941,bg
3354,HL60CCu_R44_60.0_210.0,A man next to a small red car talking to the camera.,48.0,58.0,0.0001,0.14705882352941177,bg
3354,HL60CCu_R44_60.0_210.0,A man next to a small red car talking to the camera.,46.0,78.0,0.0001,0.47058823529411764,bg
3354,HL60CCu_R44_60.0_210.0,A man next to a small red car talking to the camera.,40.0,70.0,0.0,0.4411764705882353,bg
4240,HL60CCu_R44_210.0_360.0,The dashboard of the car when it's driving.,108.0,150.0,0.9898,0.0,fg
4240,HL60CCu_R44_210.0_360.0,The dashboard of the car when it's driving.,98.0,112.0,0.8369,0.14285714285714285,fg
4240,HL60CCu_R44_210.0_360.0,The dashboard of the car when it's driving.,82.0,88.0,0.2978,0.0,bg
4240,HL60CCu_R44_210.0_360.0,The dashboard of the car when it's driving.,12.0,24.0,0.0946,0.46153846153846156,bg
4240,HL60CCu_R44_210.0_360.0,The dashboard of the car when it's driving.,54.0,64.0,0.0092,0.0,bg
4240,HL60CCu_R44_210.0_360.0,The dashboard of the car when it's driving.,28.0,36.0,0.0009,0.21428571428571427,bg
4240,HL60CCu_R44_210.0_360.0,The dashboard of the car when it's driving.,4.0,10.0,0.0007,0.06666666666666667,bg
4240,HL60CCu_R44_210.0_360.0,The dashboard of the car when it's driving.,76.0,88.0,0.0002,0.0,bg
4240,HL60CCu_R44_210.0_360.0,The dashboard of the car when it's driving.,58.0,94.0,0.0001,0.0,bg
4240,HL60CCu_R44_210.0_360.0,The dashboard of the car when it's driving.,140.0,150.0,0.0,0.0,bg
873,gDgMQI6q448_360.0_510.0,A man is giving a tour of the cruise ship rooms.,2.0,40.0,0.9982,0.95,fg
873,gDgMQI6q448_360.0_510.0,A man is giving a tour of the cruise ship rooms.,44.0,52.0,0.4076,0.0,bg
873,gDgMQI6q448_360.0_510.0,A man is giving a tour of the cruise ship rooms.,38.0,42.0,0.0047,0.047619047619047616,bg
873,gDgMQI6q448_360.0_510.0,A man is giving a tour of the cruise ship rooms.,0.0,6.0,0.0009,0.15,bg
873,gDgMQI6q448_360.0_510.0,A man is giving a tour of the cruise ship rooms.,80.0,86.0,0.0009,0.0,bg
873,gDgMQI6q448_360.0_510.0,A man is giving a tour of the cruise ship rooms.,58.0,80.0,0.0002,0.0,bg
873,gDgMQI6q448_360.0_510.0,A man is giving a tour of the cruise ship rooms.,38.0,94.0,0.0001,0.02127659574468085,bg
873,gDgMQI6q448_360.0_510.0,A man is giving a tour of the cruise ship rooms.,106.0,114.0,0.0001,0.0,bg
873,gDgMQI6q448_360.0_510.0,A man is giving a tour of the cruise ship rooms.,90.0,96.0,0.0001,0.0,bg
873,gDgMQI6q448_360.0_510.0,A man is giving a tour of the cruise ship rooms.,128.0,140.0,0.0,0.0,bg
2208,gDgMQI6q448_210.0_360.0,An excited young man gives a cabin tour on their overnight ferry,38.0,86.0,0.9958,0.13333333333333333,fg
2208,gDgMQI6q448_210.0_360.0,An excited young man gives a cabin tour on their overnight ferry,24.0,50.0,0.5323,0.0,fg
2208,gDgMQI6q448_210.0_360.0,An excited young man gives a cabin tour on their overnight ferry,86.0,150.0,0.3616,0.5526315789473685,bg
2208,gDgMQI6q448_210.0_360.0,An excited young man gives a cabin tour on their overnight ferry,80.0,100.0,0.0021,0.37037037037037035,bg
2208,gDgMQI6q448_210.0_360.0,An excited young man gives a cabin tour on their overnight ferry,28.0,124.0,0.0008,0.5,bg
2208,gDgMQI6q448_210.0_360.0,An excited young man gives a cabin tour on their overnight ferry,8.0,24.0,0.0002,0.0,bg
2208,gDgMQI6q448_210.0_360.0,An excited young man gives a cabin tour on their overnight ferry,32.0,122.0,0.0001,0.5,bg
2208,gDgMQI6q448_210.0_360.0,An excited young man gives a cabin tour on their overnight ferry,40.0,56.0,0.0001,0.0,bg
2208,gDgMQI6q448_210.0_360.0,An excited young man gives a cabin tour on their overnight ferry,70.0,98.0,0.0,0.41379310344827586,bg
2208,gDgMQI6q448_210.0_360.0,An excited young man gives a cabin tour on their overnight ferry,126.0,146.0,0.0,0.027777777777777776,bg
6441,gDgMQI6q448_60.0_210.0,Four people having some drinks at a restaurant while two of them talk to the camera,0.0,150.0,0.9971,0.92,fg
6441,gDgMQI6q448_60.0_210.0,Four people having some drinks at a restaurant while two of them talk to the camera,6.0,12.0,0.6157,0.3333333333333333,fg
6441,gDgMQI6q448_60.0_210.0,Four people having some drinks at a restaurant while two of them talk to the camera,130.0,150.0,0.3022,0.14492753623188406,bg
6441,gDgMQI6q448_60.0_210.0,Four people having some drinks at a restaurant while two of them talk to the camera,114.0,122.0,0.28,0.057971014492753624,bg
6441,gDgMQI6q448_60.0_210.0,Four people having some drinks at a restaurant while two of them talk to the camera,0.0,4.0,0.0887,0.0,bg
6441,gDgMQI6q448_60.0_210.0,Four people having some drinks at a restaurant while two of them talk to the camera,48.0,56.0,0.032,0.057971014492753624,bg
6441,gDgMQI6q448_60.0_210.0,Four people having some drinks at a restaurant while two of them talk to the camera,108.0,114.0,0.0242,0.043478260869565216,bg
6441,gDgMQI6q448_60.0_210.0,Four people having some drinks at a restaurant while two of them talk to the camera,2.0,20.0,0.0042,0.1111111111111111,bg
6441,gDgMQI6q448_60.0_210.0,Four people having some drinks at a restaurant while two of them talk to the camera,22.0,74.0,0.0005,0.37681159420289856,bg
6441,gDgMQI6q448_60.0_210.0,Four people having some drinks at a restaurant while two of them talk to the camera,144.0,150.0,0.0005,0.043478260869565216,bg
9544,NzyjaMWxNrU_210.0_360.0,Responders wearing bright colored vests are working in the field.,124.0,142.0,0.8624,0.0,fg
9544,NzyjaMWxNrU_210.0_360.0,Responders wearing bright colored vests are working in the field.,12.0,26.0,0.1489,0.0,bg
9544,NzyjaMWxNrU_210.0_360.0,Responders wearing bright colored vests are working in the field.,104.0,116.0,0.1135,0.0,bg
9544,NzyjaMWxNrU_210.0_360.0,Responders wearing bright colored vests are working in the field.,36.0,50.0,0.0137,0.4,bg
9544,NzyjaMWxNrU_210.0_360.0,Responders wearing bright colored vests are working in the field.,26.0,34.0,0.0133,0.2222222222222222,bg
9544,NzyjaMWxNrU_210.0_360.0,Responders wearing bright colored vests are working in the field.,80.0,86.0,0.0006,0.0,bg
9544,NzyjaMWxNrU_210.0_360.0,Responders wearing bright colored vests are working in the field.,86.0,96.0,0.0004,0.0,bg
9544,NzyjaMWxNrU_210.0_360.0,Responders wearing bright colored vests are working in the field.,4.0,14.0,0.0003,0.0,bg
9544,NzyjaMWxNrU_210.0_360.0,Responders wearing bright colored vests are working in the field.,70.0,90.0,0.0002,0.0,bg
9544,NzyjaMWxNrU_210.0_360.0,Responders wearing bright colored vests are working in the field.,138.0,148.0,0.0001,0.0,bg
10117,NzyjaMWxNrU_360.0_510.0,MAn with black overcoat stands in front of a tower at night.,14.0,28.0,0.9722,0.1346153846153846,fg
10117,NzyjaMWxNrU_360.0_510.0,MAn with black overcoat stands in front of a tower at night.,54.0,108.0,0.9486,0.5192307692307693,fg
10117,NzyjaMWxNrU_360.0_510.0,MAn with black overcoat stands in front of a tower at night.,44.0,54.0,0.7998,0.09615384615384616,fg
10117,NzyjaMWxNrU_360.0_510.0,MAn with black overcoat stands in front of a tower at night.,26.0,126.0,0.7722,0.8214285714285714,fg
10117,NzyjaMWxNrU_360.0_510.0,MAn with black overcoat stands in front of a tower at night.,32.0,40.0,0.6109,0.07692307692307693,fg
10117,NzyjaMWxNrU_360.0_510.0,MAn with black overcoat stands in front of a tower at night.,120.0,132.0,0.3736,0.0,bg
10117,NzyjaMWxNrU_360.0_510.0,MAn with black overcoat stands in front of a tower at night.,102.0,112.0,0.0318,0.09615384615384616,bg
10117,NzyjaMWxNrU_360.0_510.0,MAn with black overcoat stands in front of a tower at night.,0.0,6.0,0.0057,0.0,bg
10117,NzyjaMWxNrU_360.0_510.0,MAn with black overcoat stands in front of a tower at night.,12.0,110.0,0.0006,0.9056603773584906,bg
10117,NzyjaMWxNrU_360.0_510.0,MAn with black overcoat stands in front of a tower at night.,144.0,150.0,0.0004,0.0,bg
10132,NzyjaMWxNrU_60.0_210.0,Two TV show hosts sit on a red couch and discuss the news.,70.0,90.0,0.9931,0.8333333333333334,fg
10132,NzyjaMWxNrU_60.0_210.0,Two TV show hosts sit on a red couch and discuss the news.,100.0,106.0,0.9748,0.0,fg
10132,NzyjaMWxNrU_60.0_210.0,Two TV show hosts sit on a red couch and discuss the news.,124.0,130.0,0.922,0.0,fg
